Smiles,CorrectionEnergy
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)CCO,-27.49420244898323
ClC1=CC2=C(C=C1Cl)C3=C(O2)C=C(Cl)C(=C3)Cl,-50.14358356487668
CO[P](=S)(OC)SCC(=O)N(C(C)C)C1=CC=C(Cl)C=C1,5.579756208316127
CC(C)(C)C(=O)OC[N]1C=C2C(=O)N(COC(=O)C(C)(C)C)C=NC2=N1,-19.62965091914797
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC2=CC=CC(=C2)OC3=CC=CC=C3,-26.9878281203348
ClC1=CC(=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1Cl)Cl,-35.70028222217637
CC(C)OC1=C(Cl)C=C(Cl)C(=C1)N2N=C(OC2=O)C(C)(C)C,-27.58041815720477
CCO[P](=S)(OCC)OC1=NC2=C(C=CC=C2)N=C1,-31.35101517125531
CC(C)(C)C1=NN(C(=O)O1)C2=C(Cl)C=C(Cl)C(=C2)OCC#C,-76.45461111589381
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C=C1Cl,-35.94344222217681
ClC1=CC(=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1Cl)Cl,-36.00208222217658
CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1,-34.390950618588164
CC(C)(C)C(=O)OCN1C=NC2=C(C=N[N]2COC(=O)C(C)(C)C)C1=O,-19.859840919148127
ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1)Cl,-35.95069222217694
COC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-55.06031352800552
ClC1=C(Cl)C(=C(OC2=CC=C(Cl)C(=C2Cl)Cl)C=C1)Cl,-35.91289222217689
CCCC(=O)OCOC(=O)C1=CN(CC)C2=C(C=CC(=N2)C)C1=O,-24.466110768863416
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C(=C1)Cl,-36.05761222217711
ClC1=CC(=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C(=C1)Cl)Cl,-35.95313222217672
CN(C)C(=O)NC1=CC(=C(C=C1)N2N=C(OC2=O)C(C)(C)C)Cl,-29.448169463033967
CCN1C=C(C(=O)OCOC(=O)C(C)C)C(=O)C2=C1N=C(C)C=C2,-24.421960768862792
ClC1=CC(=C(OC2=C(Cl)C(=C(Cl)C=C2)Cl)C(=C1)Cl)Cl,-36.06712222217652
FC(F)(F)OC1=CC=C(NC(=O)NC(=O)C2=CC=CC=C2Cl)C=C1,-40.4512849841151
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1,-35.83615222217689
CC(OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,-87.30982111589762
COC1=C(CN(C(=O)CCl)C2=C(C)C=CC=C2C)SC=C1,-27.81632099288018
CN1C(=O)C(O)N=C(C2=CC=CC=C2)C3=C1C=CC(=C3)Cl,-35.118462148434304
CN(C)CCCN1C2=C(SC3=C1C=CC=C3)C=CC=C2,-38.67819118002461
[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2[N+]([O-])=O)C(F)(F)F)C=C1,-37.37408632681213
CCOC(=O)C1=C(C)NC(=C(C1C2=CC=CC(=C2Cl)Cl)C(=O)OC)C,9.624346432332343
CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C,-33.17455827060877
CN1CCN(CC1)C2=NC3=C(NC4=C2C=CC=C4)C=CC(=C3)Cl,-38.044109650179216
CCOC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-54.63475502098024
COC(=O)C1=C(CC(C)C)C(=C(N=C1C(F)F)C(F)(F)F)C2=NCCS2,-0.9140024489888106
CCO[P](=S)(OC1=CC=C(C=C1)C#N)C2=CC=CC=C2,-84.41900962291875
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(CCO)CCO,-27.6758011062932
NC1=CC2=C(C=CC3=C2C=CC=C3)C4=C1C=CC=C4,-88.34304655082529
ClC1=CC2=C(C=C1)N(CC3CC3)C(=O)CN=C2C4=CC=CC=C4,-30.906942298708515
COC(=O)C(C)N(C(=O)C1=CC=CC=C1)C2=CC=C(F)C(=C2)Cl,-34.81774364140898
CCN(CC)C(=O)COC(=O)C1=CN(CC)C2=C(C=CC(=N2)C)C1=O,-24.486519426161752
C1=CC2=C(C=C1)N=C(C=C2)C3=NC4=C(C=CC=C4)C=C3,-97.5640993865012
CCO[P](=S)(OCC)N1C(=O)C2=CC=CC=C2C1=O,5.441182217086407
CN(C(=O)COC1=NC2=C(S1)C=CC=C2)C3=CC=CC=C3,-59.17810367828068
ClC1=C(C=CC=C1)C2=NN=C(N=N2)C3=C(Cl)C=CC=C3,-80.36037222217715
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)CC(N)=O,-26.89631942616711
CCCOC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-54.0718665139554
OC1=C(C2CCCC3=CC=CC=C23)C(=O)OC4=CC=CC=C14,-59.91629517125512
CCCCNC(=O)OC1=C(O)C(=CC(=C1)\C=C(C#N)/C(=O)N(CC)CC)[N+]([O-])=O,-46.36986249826634
ClC1=CC2=C(OC3=C(O2)C(=CC(=C3)Cl)Cl)C(=C1)Cl,-37.512092222176975
ClC1=C(Cl)C=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C(=C1)Cl,-35.27899222217752
ClC1=CC2=C(C=C1Cl)C3=C(O2)C(=C(Cl)C(=C3)Cl)Cl,-49.300243564876794
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1Cl,-35.08587222217716
CCN(CC)C(=O)\C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)OC(=O)NC(C)(C)C)C#N,-46.376702498264464
ClC1=C(Cl)C=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C(=C1)Cl,-35.118382222177146
FC1=C(C(=CC=C1)F)C(=O)NC(=O)NC2=CC(=C(F)C(=C2F)Cl)Cl,-38.993796326813886
ClC1=CC=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C(=C1Cl)Cl,-35.2442522221761
ClC1=CC=C(Cl)C(=C1Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,-35.08870222217662
CC(C)COC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-53.39156800693034
ClC1=CC=C(C=C1)[S](=O)(=O)C2=C(Cl)C=C(Cl)C(=C2)Cl,-23.45198050518464
OC(=O)C1=C(C=CC(=C1)OC2=CC=C(C=C2Cl)C(F)(F)F)[N+]([O-])=O,-37.42260349113761
CCO[P](=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C2=CC=CC=C2,-30.660402148434372
CC(C)OC(=O)C(C)N(C(=O)C1=CC=CC=C1)C2=CC=C(F)C(=C2)Cl,-33.909006627362125
CCO[P](=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O,-24.409303641409288
CC(C)(C)C(O)C(OC1=CC=C(C=C1)C2=CC=CC=C2)[N]3C=NC=N3,-70.4737926730007
OC(C1=CC=CC=C1)C2=C(NC(=O)C3=CC=NC=C3)C=CC(=C2)Cl,-74.55026800693022
CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2,-31.57704080573436
CO[P](=O)(OC1=C(Cl)C=C(Br)C(=C1)Cl)C2=CC=CC=C2,-32.67376934963127
ClC1=C(Cl)C=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C(=C1)Cl,-34.263742222177164
ClC1=C(Cl)C(=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1)Cl,-34.38440222217717
ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,-34.291292222177375
CCO[P](=S)(OCC)OC1=CC2=C(C=C1)C(=C(Cl)C(=O)O2)C,-20.42813080573356
CO\N=C(C)/C1=CC=CC(=C1C(=O)OC)OC2=NC(=CC(=N2)OC)OC,-39.370443791691855
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C2=CC(=C(F)C=C2)OC3=CC=CC=C3,-79.02978690065413
CO[P](=S)(OC1=C(Cl)C=C(Br)C(=C1)Cl)C2=CC=CC=C2,-30.552909349630823
COC1=CC2=C([NH]C(=N2)[S](=O)CC3=C(C)C(=C(C)C=N3)OC)C=C1,-57.06999099288063
CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(C=C(Cl)C=C3)N=C2)C=C1,-67.46696382855839
[NH]1C2=C(C=CC3=C2C=CC=C3)C4=C1C5=C(C=CC=C5)C=C4,-107.88495938650095
NC1=NC2=C(N=C[N]2COCCOC(=O)C3=CC=C(CN4CCOCC4)C=C3)C(=O)N1,-60.69182110629505
ClC1=C(Cl)C(=C(Cl)C(=C1)OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)Cl,-33.59192222217666
OCCN1CCN(CCCN2C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1,-37.5364214805756
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,-40.3999764770861
OC1=C(Br)C=C(\C=N\OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1Br,-30.33712046831705
CC1COC(C[N]2C=NC=N2)(O1)C3=C(Cl)C=C(OC4=CC=C(Cl)C=C4)C=C3,-69.88632118003409
O=C1C2=C(SC(=C(S2)C#N)C#N)C(=O)C3=C1C=CC=C3,-137.50821922136652
CN(C)C1C2CC3C(O)C4=C(Cl)C=CC(=C4C(=O)C3=C(O)C2(O)C(=O)C(=C1O)C(N)=O)O,9.827880647571137
C[N]1N=C(C)C(=C1OCC(=O)C2=CC=CC=C2)C(=O)C3=CC=C(Cl)C=C3Cl,-61.23384080574047
CCOC(=O)C1=C([N](C)N=C1)[S](=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,-26.663842074698948
CCOC(=O)C(C)OC(=O)C1=C(C=CC(=C1)OC2=C(Cl)C=C(C=C2)C(F)(F)F)[N+]([O-])=O,-32.918837933194936
COC(=O)CSC1=CC(=C(F)C=C1Cl)N=C2SC(=O)N3CCCCN23,-17.756229275895013
FC1=CC2=C(C=C1)N=C([N]3C=NC=N3)N(C2=O)C4=C(Cl)C=C(Cl)C=C4,-97.40826352800629
CCOC(=O)C(C1=C(O)C2=C(OC1=O)C=CC=C2)C3=C(O)C4=C(OC3=O)C=CC=C4,-81.84938061859597
CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C4=C(C=CC=C4)N=C2C=C1NC5=CC=C(Cl)C=C5,-119.96852248586504
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)C4=CC=CC=C4)C5(O)CC(OC(=O)C(O)C(NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)C(=C1C5(C)C)C,-44.99308868731987
CC(=C)C(C)=C,37.970512330490344
C1CCCNCC1,29.46361046322319
CC1CNCCN1,27.11802762754834
CCC(C)(O)C#C,-19.531412495464863
CC(C)(C)C(C)(C)C,31.72556464159925
NC(CO)(CO)CO,24.99809479187461
CC1CNC(C)CN1,27.563126134574762
COC(N)=O,27.33384229361935
OCC(CO)(CO)CO,26.574010463224937
CCCCCCCCC=O,34.87819333577137
NC(=O)CC#N,-23.45714932236946
CCC(C)(N)C(O)=O,29.022127814695484
CCCC(=O)CCC,33.37690632172073
CC1(C)C2CCC(C2)C1=C,38.21624333577121
OC1CC(O)C(O)C(O)C1O,26.38881897025016
OC(=O)C(O)=O,30.71729964509037
CCC(CO)NCCNC(CC)CO,27.811688669701113
N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,32.45229881997545
CCCCCCCCCCCCCCCO,35.003577026452625
C\C(Cl)=C/C(O)=O,34.61699098779072
CN1CSC(=S)N(C)C1,32.8118906503704
I\C=C\I,36.125390950919
CCCCCCCCCCCCCCCCO,35.74801553347774
CC(\C=N\O)=N/O,32.394643823465984
FC(F)(Cl)C(Cl)(Cl)Cl,30.12667359944784
OCC1(O)OCC(O)C(O)C1O,25.80631180592431
CCCC(N)C(O)=O,28.995237814695386
CCCCCCCCCCCCCCCCCC,37.618079711853646
NCC(O)C(O)=O,27.156583636319823
CCCCCCCCCCCCCCCCCO,36.207104040503175
OCC(Br)(CO)[N+]([O-])=O,30.89252647199443
OC(=O)CCI,31.67622512929466
CCCCCCCCCCCCCCCCCCO,36.741782547528096
C\C(Br)=C\C(O)=O,35.502290987790424
CCCCCCCCCCCCCCCCCCCC,38.925456725903636
CC(C(O)=O)C(O)=O,31.31447665914061
CCC(Br)(CC)C(N)=O,31.81034348604549
CC(=O)NCC(O)=O,30.288989494816327
NCCCCCCCCCCC(O)=O,32.6219188568476
CC(=N\O)\C(C)=N\O,32.621732330491426
NC(=O)NCC(O)=O,27.561736659140948
CCCCCCCCCCCCC(O)=O,35.4849301995476
CCC(C(O)=O)C(O)=O,31.887285166166077
C\C(=C\C(O)=O)C(O)=O,35.679522517637075
CC(CC(O)=O)C(O)=O,31.72074516616591
C\C(I)=C\C(O)=O,36.11325098779063
CCCCCCCCCCCCCCC(O)=O,36.716217213598405
NCC(=O)NCC(O)=O,28.54877516616629
CC(CCC(O)=O)CC(O)=O,32.9478021802168
CC1(C)CC(=O)CC(=O)C1,36.71596218021664
BrC(Br)(Br)Br,33.871445092422945
CCCC(C(O)=O)C(O)=O,32.503953673191575
OC(=O)CCCCCCC(O)=O,33.428990687242326
OC(=O)CC(=C)C(O)=O,35.683562517636894
OC(=O)CCCCCCCCCCBr,35.79964318549696
CN(C)C(=O)NC1CCCCCCC1,32.446008856847236
IC(I)I,34.05943509242274
OC1CC(=CC(O)C1O)C(O)=O,33.47552218021684
CC12C3CCC(O3)C1(C)C(=O)OC2=O,37.82080919426731
CCCCCCCCCCCCCCCCCCCCCCCCCC,42.54006776805426
CCCCC(C(O)=O)C(O)=O,33.078512180216705
CCCCCCCCCCCCCCCCC(O)=O,37.817434227648725
OC(=O)CC(Cl)C(O)=O,31.989306659141
OC(=O)\C=C\C=C\C(O)=O,40.0193583761333
OC(C(O)=O)C(Cl)(Cl)Cl,31.37158796496941
NCC[S](O)(=O)=O,38.633486659141
OC(=O)CCCCCCCCC(O)=O,34.552497701292964
CCCCCCCCCCCCCCCCCC(O)=O,38.48837273467382
O=C1CCC(=O)N1,31.776233823465727
CC(=O)OC1CC2CCC1(C)C2(C)C,36.673486021171975
NC(CCCC(O)=O)C(O)=O,30.496769344541804
O=C1NC=NC=C1,-5.723969049080813
O=C1NC=CC=N1,-5.556519049080677
ClCC[S](=O)CCCl,38.72145930767004
O=C1CCCCCCCCCCCCCCO1,37.6175643779238
ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,46.818189869107655
NC1CONC1=O,28.25727363631981
OC(=O)CCCCCCCCCCC(O)=O,35.84659471534329
OC(=O)/C(S)=C/C1CCCCC1,38.51454352291693
OC(=O)C1CCC(=CC1)C(O)=O,37.64137520303797
OC(=O)CCCCCCCCCCCC(O)=O,36.3738732223687
OC(C(O)C(O)=O)C(O)=O,29.682842330490843
CC(C)CNC(=O)N1CCNC1=O,30.15008919426771
CC1=CC=CC=C1CO,-6.149529386500786
CCO[P](=O)(OCC)N=C1SCCS1,38.389959194266225
OC(=O)C1CCCCC1C(O)=O,34.2005078515669
CN(C)C(=O)NC1CC2CC1C3CCCC23,35.0518801995475
NC1=NC(=CC=C1)N,-13.332680729201245
NC1=CC=CN=C1N,-13.031470729201159
OC1=CC(=O)NC=C1,-4.258773377730407
CC1(C)C(CCC1(C)C(O)=O)C(O)=O,35.41761486561717
NCC(O)C1=CC=CC=C1,-7.817013715150736
O=C1CNC(=O)CN1,30.176089494815802
OC1=CC(=NC=N1)O,-13.248409236226534
CCCCCCCCCCCCCCCCCC(=O)OC=C,43.89665710019472
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,48.34490283827189
OC(=O)CC1(CC(O)=O)OCOC1=O,34.42604520303662
ClCC[S](=O)(=O)CCCl,44.51354516616607
O=C1NC(=O)C2(CCCC2)C(=O)N1,34.518980874387864
CC1=CC(=C(N)C=C1C)C,-7.0924180438004205
CC1=CC=C(O1)C(O)=O,2.5415351292945734
CC1=CNC(=O)N=C1N,-7.518314870705296
CCC(CC=C)(C(=O)NC(N)=O)C(=O)OC,38.29411374693464
NC1=NC(=O)NC=C1F,-8.279273377730277
OC(=O)/C=C/C1=CC=CO1,6.908240987790947
OCC(O)C(O)C(O)C(=O)CO,28.52858199307052
CNC(=O)O\N=C(CSC)/C(C)(C)C,35.62824770129293
NC1=CNC(=O)NC1=O,-2.331987519234076
N#CC1=C(C=CC=C1)C#N,-109.37817679685371
CN(C)C(CSC(N)=O)CSC(N)=O,31.79908919426714
OC(=O)CCC1=CC=CC=C1,-3.7386106923295865
O=CC(=O)C1=CC=CC=C1,0.2919581521159387
O=CC1=CC=C(C=O)C=C1,0.15171815211598982
OC(=O)C1=CC=C(Cl)O1,3.162656622269232
NC1=NC(=NC(=O)N1)N,-12.713070542055476
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,25.726094190765373
O=CC1=CC=CC=C1C=O,0.20219815211586933
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,32.84947456506836
OC1=NC(=NC(=N1)O)O,-17.036039236226802
O=C1CSC(=S)N1,34.9947981521154
OC(=O)CCCC1=CC=CC=C1,-3.1810121853045814
O=C1NC(=O)C2(CCCCCC2)C(=O)N1,35.740137888438646
NCCC1=CC(=C(O)C=C1)O,-8.852130879475723
CCC(=O)NC1=CC=CC=C1,-4.659147856654627
CCC(C)(C)C1=CC=C(O)C=C1,-4.370763865425005
CCCC1(CC)C(=O)NC(=S)NC1=O,37.15560221708847
OC1=C(O)C=C(C=O)C=C1,-4.8778748707051705
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,41.96816989899821
CC12CCC3C(CCC4CC(=O)CCC34C)C1CC=C2,46.645284414793565
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,39.20706355978851
CCCCC1(CC=C)C(=O)NC(=O)NC1=O,39.564786582609365
CC1=CC(=O)NC(=S)N1,2.517545316440476
CC1=C(C)C=C(C=C1)C(O)=O,-3.9412806923299257
CC1=CC(=C(C=C1)C(O)=O)C,-3.9741306923300073
CC1=CC(=C(C)C=C1)C(O)=O,-3.961810692329948
CNC(=O)C1=CC=C(N)C=C1,-7.235160692329643
OC1=CC=C(C=C1)N=C=S,-0.6451146835592567
CCCCC1(CC)C(=O)NC(=S)NC1=O,37.90451072411346
OC1=CC=CC(=C1)N=C=S,-0.6797246835591864
CC1=C(OCC(O)CO)C=CC=C1,-6.367296701099732
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2O,44.84804874344334
CC1C(=O)NC(=O)NC1=O,32.10470818898686
CC1NC(=O)C(C)NC1=O,31.136456508866054
OC(=O)C(=C)C1=CC=CC=C1,0.2593866591414553
CC(C)C1=C(Br)C=CC=C1,-3.1734637151507457
CNC1=C(C=CC=C1)C(O)=O,-6.18951352800491
CC(C)C1=CC2=CCC3C(C)(CCCC3(C)C(O)=O)C2CC1,48.451095944639775
OC(=O)C(=O)C1=CC=CC=C1,-1.381609012208699
CC12CCC(O)CC1CCC3C4CCC(=O)C4(C)CC(O)C23,40.734132734672244
OC(=O)C1=CC(=CC=C1)C#N,-56.3572064866939
CC(C)C1=CC=C(C=C1)C(O)=O,-3.2091421853043016
CNC(=O)NC(=O)C(C)(C(=O)OC)C1=CCCCC1,40.412536432333496
CCCCCC1(CC)C(=O)NC(=S)NC1=O,38.26718923113876
OCNC(=S)C1=CC=CC=C1,-3.4744135280047743
CCCCCC1=C(O)C=C(O)C=C1,-5.590891029749912
OC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,35.9878402364175
CC1=CC=CC(=C1O)C(O)=O,-5.2435363636802075
CC1=CC=CC(=C1C(O)=O)O,-5.308396363680147
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,35.85176978557638
CC(=O)NC1=CC=C(Cl)C=C1,-4.665506363679854
CNC(=O)C(C)SCCS[P](=O)(OC)OC,37.671173372642386
OC(=O)C1=C(Br)C=CO1,3.796096622269303
CN(C)C1=C(C)N=C(Cl)N=C1,-10.498843715150954
O/N=C/C1=CC=C(O1)[N+]([O-])=O,5.5119281521153605
CCCCCCC1(CC)C(=O)NC(=S)NC1=O,38.91624773816403
O=C1NC(=O)C2(CCCCCCCCC2)C(=O)N1,37.771093409513604
CC12CCC3C(CC=C4CC(CCC34C)OC=O)C1CCC2=O,48.30270594463954
OC(=O)C1=CC=C(O)C=C1O,-6.826782035030675
CC(C)CC1NC(=O)CNC1=O,32.38231352291677
O[S](=O)(=O)C[S](O)(=O)=O,52.02942986910775
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,48.07376511952357
O[S](=O)(=O)C1=NC=C[NH]1,8.513432480765346
OC(=O)/C=C/C=C/C1=CC=CC=C1,4.978281024662792
CCCC1=CC(=O)NC(=S)N1,3.729522330491008
CC12CCC(=O)CC1CCC3C4CCC(OC=O)C4(C)CCC23,44.77317859316854
CCOC1=CC=C(C=C1)N=C=S,0.83976233049097
CNC(=O)NC(=O)C(C)(C(=O)OCOC)C1=CCCCC1,40.27199777503353
OC(=O)C1=C(O)C=CC(=C1)Cl,-4.9639748707049165
COC1=CC=C(C=C1)C(=O)NCO,-6.1909021853044095
COC(=O)C1=CC=C(C=C1)N(C)C,-4.3125365139542
OC(=O)/C=C(Cl)/C1=CC=CC=C1,0.8539266591415071
COC1=CC=CC(=C1)C(=O)NCO,-6.117152185304391
CC1=C(CCC(O)=O)C(=O)NC1=O,38.97600822585912
CCOC1=CC=C(NC(N)=O)C=C1,-7.479579349629276
OC1=C(Br)C=C(C=O)C=C1,-2.620787706380142
CCCCCCC1=CC=C(C=C1)C(O)=O,-1.4564566642286536
CCOC1=C(OC)C=C(C=O)C=C1,-2.405349349629546
CC1=NC2=C([NH]1)C=NC=N2,-34.678006400551446
BrC1=CC=C(C=C1)N=C=S,1.8177424807653184
CN1C(=O)C23CC4=CC=CC(O)C4N2C(=O)C1(CO)SS3,45.171533596659096
CC1=NC=NC2=C1N=C[NH]2,-34.919396400551555
OC(=O)C1=CN=C(C=C1)C(O)=O,-5.493289012209374
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC=O,48.42752594463954
CC(=O)C1=CC=C(C=C1)N=C=S,3.761269681962105
NC1=NC2=C(C=N1)N=C[NH]2,-37.527759236226565
NC1=NC2=C([NH]1)N=CN=C2,-37.304099236226655
OC(=O)/C(S)=C/C1=CC=CC=C1,1.0434494948164286
OC(=O)C(S)CC1=CC=CC=C1,-2.5849378566544203
OC(=O)C1=CC(=CN=C1)C(O)=O,-5.761909012209202
OC(=O)C1=CC(=NC=C1)C(O)=O,-5.432839012209442
O=C1NC2=C(C=N1)N=C[NH]2,-29.445249049080573
O=C1NC2=C(N1)N=CN=C2,-29.87255904908082
OC(=O)CCCOC1=CC=C(Cl)C=C1,-3.1225593496298103
OC(=O)C1=C(C=CC=C1)C(F)(F)F,-6.430299199355048
OC(=O)C1=CC=CN=C1C(O)=O,-5.428659012209066
O=C(NCN1CCCCC1)C2=CC=CC=C2,-3.2864909928779302
CC(=O)OC1=CC=C(C=C1)C(C)=O,-0.5073519981586259
CNC1=NC(=NC(=N1)Cl)NC(C)C,-15.205942372450226
COC1=CC(=C(OC)C=C1Cl)Cl,-4.73888655082591
CC(=O)OC1=CC=C(C=C1)C(N)=O,-3.5033648338337287
CC(=O)N1C=C(F)C(=O)NC1=O,2.578244010611172
[O-][N+](=O)C1=CC=CC(=C1)N=C=S,2.672011174936756
NCCC1=C[NH]C2=C1C=CC=C2,-28.49474371515039
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,43.66199526979796
CC(=O)N1C(=O)NC=C(F)C1=O,2.9190840106114564
CC(CCC(O)=O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C,44.17525526979807
NC(=S)C1=C(Cl)C=CC=C1Cl,-1.964344870705588
CC(=O)OC(OC(C)=O)C(OC(C)=O)OC(C)=O,37.63886374693351
S=C=NC1=CC=CC(=C1)N=C=S,7.046014197757857
CC(C)(C)NCC(O)C1=CC=C(O)C(=C1)CO,-6.909025508674631
CC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,48.62552445166355
OC1=CC=CC(=C1)NN=C(C#N)C#N,-109.36744675998199
COC1=NC2=C([NH]C=N2)C=N1,-34.93937356487659
CCC1=CC(=CC(=C1)OC(=O)NC)CC,-3.820079499903557
NC(CSSCC(N)C(O)=O)C(O)=O,30.92816068724194
CC(OC1=CC(=CC=C1)Cl)C(O)=O,-3.4030178566544294
CCOC(=O)C1=CC(=C(O)C=C1)OC,-4.251236513954794
CC(=O)NC1=CC=CC(=C1)N=C=S,1.2762153533117413
COC1=NC=NC2=C1[NH]C=N2,-35.1789335648768
CC(OC1=CC=CC=C1Cl)C(O)=O,-3.332327856654872
OCC1=NC2=C([NH]1)C=NC=N2,-35.40723356487679
COC(=O)C1=CC=C(NC(C)=O)C=C1,-2.85679632680872
[O-][N+](=O)C1C(=O)NC(=O)NC1=O,34.39345837613261
CC1=NC2=C(C=NC=N2)N=C1,-42.096226400551906
CC1=NC2=C(C=N1)N=CC=N2,-42.0546364005512
NC1=CC(=CC(=C1Cl)C(O)=O)Cl,-5.546562035030107
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,42.54578810546121
CC(C)NC1=NC(=NC(=O)N1)NC(C)C,-9.370179499903458
ClC1=CC=C(NN=C(C#N)C#N)C=C1,-107.62894959565728
[O-][N+](=O)C1=CC2=C(COC2=O)C=C1,-0.7448333408597136
NC1=CC=CC(=C1)[S](O)(=O)=O,3.70555382346592
CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,44.9271171001933
OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O,35.524606732883896
OC(=O)C1=CC=C(O)C(=C1)C(O)=O,-4.241893340858951
COC(=O)C1=CC=C(OC(C)=O)C=C1,-1.3921091624837487
CC1=NC=NC2=C1N=CC=N2,-42.09613640055125
CCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,49.03494295868865
NC1=NC2=C(C=NC=N2)N=C1,-44.78862923622685
NC1=NC2=C(N=CN=C2)N=C1,-44.6665192362266
NC1=NC2=C(C=N1)N=CC=N2,-44.77383923622692
CCCC(=O)NNC(=O)C1=CC=NC=C1,-5.059317819783415
[O-][N+](=O)C1=CC(=C(F)C=C1)[N+]([O-])=O,-2.1341318478846745
CC(=O)OC1=CC=C(NC(N)=O)C=C1,-5.618709162484166
OC(=O)C1=C(O)C(=CC=C1)C(O)=O,-4.363143340859081
CCCC(C)(C)C(=O)NC1=CC=C(Cl)C=C1,-1.669853828553471
NC1=NC2=C(N=C[NH]2)C(=N1)N,-39.97515356487651
CCNC1=NC(=NC(=O)N1)N(CC)CC,-8.97099949990448
IC1=CC=CC(=C1)N=C=S,2.3776724807654404
NC1=NC=NC2=C1N=CC=N2,-44.939599236226776
